1431284777006
3.97
1431284776227, 102819415121, [0.14525205, 0.39963305, 0.905094, 0.04603599, -0.9165348, 0.3972966, 0.9883231, -0.016041249, -0.15152602]
1431284776231, 102824725179, [0.14541668, 0.3990777, 0.9053126, 0.045928076, -0.91677547, 0.39675352, 0.98830384, -0.016115308, -0.15164332]
1431284776235, 102829272299, [0.14555216, 0.3986461, 0.90548104, 0.045922995, -0.9169634, 0.39631942, 0.9882842, -0.016102731, -0.15177295]
1431284776240, 102834216146, [0.14546293, 0.398615, 0.9055091, 0.04594384, -0.9169781, 0.39628327, 0.9882964, -0.01604198, -0.1517003]
1431284776247, 102839129476, [0.14545947, 0.3985866, 0.905522, 0.046049416, -0.916992, 0.39623827, 0.98829186, -0.01593782, -0.15173972]
1431284776250, 102844012289, [0.14539409, 0.39857852, 0.9055361, 0.046069756, -0.91699654, 0.39622587, 0.9883006, -0.01589106, -0.1516883]
1431284776255, 102848956136, [0.1453799, 0.39850253, 0.9055719, 0.04612662, -0.9170308, 0.39613998, 0.9883, -0.015819803, -0.15169944]
1431284776260, 102854266195, [0.14547783, 0.39824158, 0.90567094, 0.04619156, -0.9171452, 0.39586735, 0.9882826, -0.015755579, -0.15181968]
1431284776265, 102858813314, [0.14552343, 0.3980934, 0.9057288, 0.046279177, -0.9172111, 0.3957045, 0.98827183, -0.0156679, -0.15189916]
1431284776269, 102863726644, [0.1457408, 0.39761972, 0.9059018, 0.046359584, -0.9174176, 0.39521593, 0.98823595, -0.015601829, -0.1521386]
1431284776275, 102868639974, [0.14604771, 0.3969653, 0.9061394, 0.046397686, -0.91770136, 0.39455223, 0.98818886, -0.015580669, -0.15244648]
1431284776279, 102873553304, [0.14613396, 0.3966499, 0.9062636, 0.04635872, -0.9178375, 0.3942402, 0.988178, -0.01559867, -0.15251547]
1431284776285, 102878497152, [0.14613605, 0.39639705, 0.90637386, 0.046318308, -0.9179466, 0.3939904, 0.98817956, -0.015594453, -0.15250541]
1431284776289, 102883776693, [0.14609241, 0.39620495, 0.9064649, 0.046294242, -0.91803, 0.39379883, 0.98818713, -0.0155669, -0.15245914]
